Fish Code,Species,Season,Date Resolution,Year,Month,Day,Region,PFMA,Site Resolution,Longitude,Latitude,Final Length (cm),Project,Data flag,Amphipod,Barracudina,Copepod,Crangonidae,Crustacean larvae,Deep-sea smelt,Empty,Eulachon,Euphausiid,Gadiformes,Isopod,Lingcod,Midshipman,Myctophid,Mysid,Neotrypaea sp.,Northern anchovy,Octopus,Other,Pacific herring,Pacific jack mackerel,Pacific sand lance,Pacific saury,Pandalid,Pinnotherid,Planktonic shrimp,Pleuronectiformes,Poacher,Polychaete,Prowfish,Rockfish,Sablefish,Salmon,Sculpin,Squid,Surf smelt,Surfperch,Threespine stickleback,Tubesnout,Unidentified material,TotalWeight,TotalProp
20590,Chinook,Winter,exact date,2021,12,21,Salish Sea,17,creel site,-123.80591133,49.21275341,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0.010853901579028056,0,0.4542899483877562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5348561500332158,9.7845,1.0000000000000002
20591,Chinook,Winter,exact date,2021,12,19,Salish Sea,17,creel site,-123.80591133,49.21275341,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0244,1
20592,Chinook,Winter,exact date,2021,11,26,Salish Sea,17,creel site,-123.80591133,49.21275341,62,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.740300000000001,1
20593,Chinook,Winter,exact date,2022,1,21,Salish Sea,19,creel site,-123.49141021,48.68714227,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9005,1
20594,Chinook,Winter,exact date,2022,1,11,Salish Sea,18,creel site,-123.482753,48.696638,74,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.416500000000003,1
20595,Chinook,Winter,exact date,2022,1,14,Salish Sea,19,creel site,-123.49141021,48.68714227,73,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8786,1
20596,Chinook,Winter,exact date,2022,1,10,Salish Sea,19,creel site,-123.49141021,48.68714227,68,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.050800000000002,1
20597,Chinook,Winter,exact date,2021,12,13,Salish Sea,19,creel site,-123.49141021,48.68714227,71,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6946517487193571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30534825128064286,8.3747,1
20598,Chinook,Winter,exact date,2021,12,7,Salish Sea,19,creel site,-123.49141021,48.68714227,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9497069389298545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05029306107014559,55.005599999999994,1
20599,Chinook,Winter,exact date,2022,1,14,Salish Sea,19,creel site,-123.49141021,48.68714227,74,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6201,1
20600,Chinook,Winter,exact date,2022,1,7,Salish Sea,19,creel site,-123.49141021,48.68714227,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0091,1
20601,Chinook,Winter,exact date,2022,1,11,Salish Sea,19,creel site,-123.49141021,48.68714227,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7754401474682115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22455985253178842,10.632800000000001,1
20608,Chinook,Summer,exact date,2021,7,18,Salish Sea,17,creel site,-124.11725736,49.30670929,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1492,1
20610,Chinook,Summer,exact date,2021,7,19,Salish Sea,17,creel site,-124.1666224,49.31666265,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7318,1
20613,Chinook,Summer,exact date,2021,8,21,Salish Sea,17,creel site,-124.1666224,49.31666265,75,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0698,1
20614,Chinook,Summer,exact date,2021,7,26,Salish Sea,17,creel site,-124.11725736,49.30670929,64.77,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8988704285280112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10112957147198864,23.6904,0.9999999999999999
20615,Chinook,Summer,exact date,2021,7,19,Salish Sea,17,creel site,-124.1666224,49.31666265,69,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683854826045959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03161451739540405,53.2382,1
20624,Chinook,Winter,exact date,2021,12,19,Salish Sea,13,creel site,-125.1998002,49.99490829,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20625,Chinook,Winter,exact date,2021,12,28,Salish Sea,13,creel site,-125.17767319,49.94581464,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20626,Chinook,Winter,exact date,2021,12,5,Salish Sea,13,creel site,-125.17767319,49.94581464,66,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0.1755638394334979,0,0,0,0,0,0,0,0.11617898933490696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7082571712315952,6.9479,1
20627,Chinook,Winter,exact date,2021,12,5,Salish Sea,13,creel site,-125.17767319,49.94581464,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0.8739338531863404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12606614681365957,18.595000000000002,1
20628,Chinook,Winter,exact date,2022,1,9,Salish Sea,13,creel site,-125.17767319,49.94581464,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20629,Chinook,Winter,exact date,2022,1,9,Salish Sea,13,creel site,-125.17767319,49.94581464,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20640,Chinook,Winter,exact date,2022,1,28,Salish Sea,19,creel site,-123.34800703,48.40251042,53.34,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1293,1
20641,Chinook,Winter,exact date,2022,1,29,Salish Sea,19,creel site,-123.34800703,48.40251042,58.42,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9713884821864325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02861151781356759,0,0,0,0,0,0,0,0,0,0,0,6.5568,1
20642,Chinook,Winter,exact date,2022,1,28,Salish Sea,19,creel site,-123.34800703,48.40251042,71.12,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9907267517582704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009273248241729617,1.9195,1
20643,Chinook,Winter,exact date,2022,1,28,Salish Sea,19,creel site,-123.34800703,48.40251042,60.96,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3444,1
20644,Chinook,Winter,exact date,2022,1,5,Salish Sea,14,creel site,-124.678576,49.580051,73,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9646114328834073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03538856711659262,160.0856,1
20645,Chinook,Winter,exact date,2022,1,5,Salish Sea,14,creel site,-124.678576,49.580051,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5356,1
20646,Chinook,Winter,exact date,2022,1,5,Salish Sea,14,creel site,-124.678576,49.580051,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2736,1
20647,Chinook,Winter,exact date,2022,1,5,Salish Sea,14,creel site,-124.678576,49.580051,67,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1742,1
20663,Chinook,Winter,exact date,2022,1,20,Salish Sea,14,creel site,-124.744025,49.610527,71.12,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6972,1
20664,Chinook,Winter,exact date,2021,11,18,Salish Sea,14,creel site,-124.744025,49.610527,63.5,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1723,1
20665,Chinook,Winter,exact date,2021,11,16,Salish Sea,14,creel site,-124.744025,49.610527,63.5,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20666,Chinook,Winter,exact date,2021,11,20,Salish Sea,14,creel site,-124.744025,49.610527,66.04,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20668,Chinook,Winter,exact date,2021,11,20,Salish Sea,14,creel site,-124.744025,49.610527,64.77,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.769399999999997,1
20669,Chinook,Winter,exact date,2021,11,20,Salish Sea,14,creel site,-124.744025,49.610527,68.58,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5232774250320505,0,0,0,0,0,0.47672257496794945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1823,1
20670,Chinook,Winter,exact date,2021,11,18,Salish Sea,14,creel site,-124.744025,49.610527,66.04,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8818,1
20671,Chinook,Winter,exact date,2022,1,27,Salish Sea,14,creel site,-124.744025,49.610527,68.58,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20672,Chinook,Winter,exact date,2022,1,23,Salish Sea,14,creel site,-124.744025,49.610527,62.23,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20673,Chinook,Winter,exact date,2022,1,28,Salish Sea,14,creel site,-124.744025,49.610527,66.04,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20674,Chinook,Winter,exact date,2022,2,5,Salish Sea,14,creel site,-124.97278017,49.77973393,64.77,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5350000000000001,1
20675,Chinook,Winter,exact date,2022,1,21,Salish Sea,14,creel site,-124.744025,49.610527,66.04,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8918453028257451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10815469717425485,29.7019,1
20676,Chinook,Winter,exact date,2022,1,24,Salish Sea,14,creel site,-124.744025,49.610527,58.42,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1943,1
20677,Chinook,Winter,exact date,2022,1,20,Salish Sea,14,creel site,-124.744025,49.610527,67.31,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1234,1
20678,Chinook,Winter,exact date,2022,2,5,Salish Sea,14,creel site,-124.97278017,49.77973393,68.58,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518562811065581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481437188934419,5.6861,1
20679,Chinook,Winter,exact date,2021,11,16,Salish Sea,14,creel site,-124.744025,49.610527,63.5,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0253,1
20680,Chinook,Winter,exact date,2022,1,22,Salish Sea,14,creel site,-124.744025,49.610527,66.04,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2568,1
20681,Chinook,Winter,exact date,2022,1,21,Salish Sea,14,creel site,-124.744025,49.610527,68.58,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3408,1
20682,Chinook,Winter,exact date,2022,1,28,Salish Sea,14,creel site,-124.744025,49.610527,67.31,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.35,1
20683,Chinook,Winter,exact date,2022,1,31,Salish Sea,14,creel site,-124.744025,49.610527,68.58,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2341,1
20684,Chinook,Winter,exact date,2022,1,20,Salish Sea,14,creel site,-124.744025,49.610527,66.04,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3574,1
20685,Chinook,Winter,exact date,2022,1,23,Salish Sea,14,creel site,-124.744025,49.610527,62.23,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2317,1
20686,Chinook,Winter,exact date,2022,1,27,Salish Sea,14,creel site,-124.744025,49.610527,62.23,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3119,1
20687,Chinook,Winter,exact date,2022,1,22,Salish Sea,14,creel site,-124.744025,49.610527,68.58,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5771,1
20705,Chinook,Winter,exact date,2022,1,21,Salish Sea,13,creel site,-125.1998002,49.99490829,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2958,1
20756,Chinook,Winter,exact date,2021,3,23,Salish Sea,29,creel site,-123.47138699999999,49.308515,81,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2832,1
20757,Chinook,Winter,exact date,2021,3,27,Salish Sea,28,creel site,-123.25203605,49.28553371,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20758,Chinook,Summer,exact date,2021,6,9,Salish Sea,16,creel site,-124.02152035,49.86283448,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9992,1
20759,Chinook,Winter,exact date,2021,3,30,Salish Sea,29,creel site,-123.32452336,49.27278098,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.622500000000002,1
20760,Chinook,Winter,exact date,2021,3,22,Salish Sea,18,creel site,-123.29634026,48.69935595,72,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.8538,1
20761,Chinook,Summer,exact date,2021,6,9,Salish Sea,16,creel site,-124.02152035,49.86283448,76,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0006,1
20762,Chinook,Summer,exact date,2021,6,9,Salish Sea,16,creel site,-124.02152035,49.86283448,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9692219606845219,0,0,0,0,0,0.03077803931547808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.876000000000005,1
20763,Chinook,Winter,exact date,2021,12,21,Salish Sea,20,creel site,-123.75682382,48.35967855,77,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20764,Chinook,Winter,exact date,2021,12,21,Salish Sea,20,creel site,-123.75682382,48.35967855,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20765,Chinook,Winter,exact date,2021,12,14,Salish Sea,20,creel site,-123.75682382,48.35967855,55,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.956,1
20766,Chinook,Winter,exact date,2021,12,3,Salish Sea,20,creel site,-123.75682382,48.35967855,57,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1603,1
20767,Chinook,Winter,exact date,2021,12,21,Salish Sea,20,creel site,-123.75682382,48.35967855,56,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20769,Chinook,Winter,exact date,2022,2,22,Salish Sea,18,creel site,-123.29634026,48.69935595,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8226023401289989,0,0.09258418954396655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08481347032703464,12.3412,1
20770,Chinook,Winter,exact date,2022,1,29,Salish Sea,18,creel site,-123.43518368,48.70337357,79,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.1405,1
20771,Chinook,Winter,exact date,2022,1,29,Salish Sea,18,creel site,-123.43518368,48.70337357,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8317,1
20772,Chinook,Winter,exact date,2022,1,21,Salish Sea,28,creel site,-123.47519945,49.40519317,81.28,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.7032,1
20773,Chinook,Winter,exact date,2022,1,21,Salish Sea,28,creel site,-123.47519945,49.40519317,66.04,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3728545295866595,0,0,0,0,0,0,0,0,0,0,0,0.056417058246347594,0,0,0,0,0,0,0,0.36985173388031223,0,0,0.2008766782866807,20.2811,1
20774,Chinook,Winter,exact date,2022,1,14,Salish Sea,28,creel site,-123.49659062,49.39185268,76.2,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019535560236733876,0,0,0,0,0,0,0,0.9804644397632661,0,0,0,55.8264,1
20775,Chinook,Winter,exact date,2022,1,29,Salish Sea,20,creel site,-123.75682382,48.35967855,74,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20776,Chinook,Winter,exact date,2022,2,2,Salish Sea,20,creel site,-123.75682382,48.35967855,85,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0.013501972475682836,0,0,0,0,0,0,0,0,0,0,0.9035191375312434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08297888999307373,83.01750000000001,0.9999999999999999
20777,Chinook,Winter,exact date,2022,1,8,Salish Sea,20,creel site,-123.75682382,48.35967855,54,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939,1
20778,Chinook,Winter,exact date,2022,1,29,Salish Sea,28,creel site,-123.27840063,49.57396045,68,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20779,Chinook,Winter,exact date,2022,2,20,Salish Sea,28,creel site,-123.43717069,49.43062308,84,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8659,1
20780,Chinook,Winter,exact date,2022,3,21,Salish Sea,28,creel site,-123.4252867,49.35274094,72,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5827379167915793,0,0,0.2993779354451883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1178841477632324,24.0168,1
20781,Chinook,Winter,exact date,2022,2,20,Salish Sea,28,creel site,-123.43717069,49.43062308,71,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9599,1
20782,Chinook,Winter,exact date,2022,3,2,Salish Sea,28,creel site,-123.4252867,49.35274094,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23173629837587578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7682637016241243,0,0,0,8.1213,1
